codMunRes6,codMunRes,ano,populacao
510777,5107776,2008,7564
510777,5107776,2009,7691
510777,5107776,2010,7397
510777,5107776,2011,7484
510777,5107776,2012,7568
510777,5107776,2013,7683
510777,5107776,2014,7798
510777,5107776,2015,7883
510777,5107776,2016,7967
510777,5107776,2017,8149
510777,5107776,2018,8281
510779,5107792,2003,2121
510779,5107792,2004,2113
510779,5107792,2005,2165
510779,5107792,2006,2216
510779,5107792,2007,3573
510779,5107792,2008,3418
510779,5107792,2009,3573
510779,5107792,2010,3754
510779,5107792,2011,3898
510779,5107792,2012,4138
510779,5107792,2014,4435
510779,5107792,2015,4591
510779,5107792,2016,4728
510779,5107792,2017,4875
510779,5107792,2018,5123
510780,5107800,2003,15449
510780,5107800,2004,15459
510780,5107800,2005,15464
510780,5107800,2006,15469
510780,5107800,2007,21412
510780,5107800,2008,19964
510780,5107800,2009,21412
510780,5107800,2010,18463
510780,5107800,2011,18695
510780,5107800,2012,18921
510780,5107800,2013,19026
510780,5107800,2014,19131
510780,5107800,2015,19257
510780,5107800,2016,18186
510780,5107800,2017,18392
510780,5107800,2018,16433
510785,5107859,2003,9352
510785,5107859,2004,9292
510785,5107859,2005,9259
510785,5107859,2006,9226
510785,5107859,2007,11257
510785,5107859,2008,11197
510785,5107859,2009,11257
510785,5107859,2010,11625
510785,5107859,2011,11716
510785,5107859,2012,11814
510785,5107859,2014,11139
510785,5107859,2015,11125
510785,5107859,2016,11219
510785,5107859,2017,11291
510785,5107859,2018,11615
510787,5107875,2003,9863
510787,5107875,2004,11191
510787,5107875,2005,11926
510787,5107875,2006,12656
510787,5107875,2007,15735
510787,5107875,2008,15114
510787,5107875,2009,15735
510787,5107875,2010,18194
510787,5107875,2011,18879
510787,5107875,2012,19639
510787,5107875,2014,21811
510787,5107875,2015,22665
510787,5107875,2016,23496
510787,5107875,2017,24315
510787,5107875,2018,25154
510788,5107883,2003,1151
510788,5107883,2004,1244
510788,5107883,2005,1295
510788,5107883,2006,1345
510788,5107883,2007,1447
510788,5107883,2008,1417
510788,5107883,2009,1447
510788,5107883,2010,1365
510788,5107883,2011,1392
510788,5107883,2012,1419
510788,5107883,2014,1492
510788,5107883,2015,1521
510788,5107883,2016,1548
510788,5107883,2017,1575
510788,5107883,2018,1622
510790,5107909,2003,86775
510790,5107909,2004,94724
510790,5107909,2005,99491
510790,5107909,2006,113868
510790,5107909,2007,114151
510790,5107909,2008,111513
510790,5107909,2009,114151
510790,5107909,2010,113199
510790,5107909,2011,116113
510790,5107909,2012,118833
510790,5107909,2013,122825
510790,5107909,2014,126817
510790,5107909,2015,129916
510790,5107909,2016,132934
510790,5107909,2017,135874
510790,5107909,2018,139935
510792,5107925,2003,41861
510792,5107925,2004,46123
510792,5107925,2005,48326
510792,5107925,2006,51613
510792,5107925,2007,61128
510792,5107925,2008,57799
510792,5107925,2009,61128
510792,5107925,2010,66521
510792,5107925,2011,68894
510792,5107925,2012,71191
510792,5107925,2013,74463
510792,5107925,2014,77735
510792,5107925,2015,81298
510792,5107925,2016,82792
510792,5107925,2017,85223
510792,5107925,2018,87815
510794,5107941,2003,13415
510794,5107941,2004,15111
510794,5107941,2005,16155
510794,5107941,2006,16991
510794,5107941,2007,11761
510794,5107941,2008,11776
510794,5107941,2009,11761
510794,5107941,2010,9932
510794,5107941,2011,9862
510794,5107941,2012,9795
510794,5107941,2014,9582
510794,5107941,2015,9489
510794,5107941,2016,9398
510794,5107941,2017,9319
510794,5107941,2018,9565
510795,5107958,2003,64455
510795,5107958,2004,68191
510795,5107958,2005,71259
510795,5107958,2006,72311
510795,5107958,2007,81961
510795,5107958,2008,79871
510795,5107958,2009,81961
510795,5107958,2010,83431
510795,5107958,2011,85319
510795,5107958,2012,87145
510795,5107958,2014,92298
510795,5107958,2015,94289
510795,5107958,2016,96932
510795,5107958,2017,98828
510795,5107958,2018,111764
510800,5108006,2003,12867
510800,5108006,2004,7236
510800,5108006,2005,7489
510800,5108006,2006,7741
510800,5108006,2007,11517
510800,5108006,2008,11121
510800,5108006,2009,11517
510800,5108006,2010,11392
510800,5108006,2011,11722
510800,5108006,2012,11142
510800,5108006,2014,11951
510800,5108006,2015,12315
510800,5108006,2016,12632
510800,5108006,2017,12967
510800,5108006,2018,13359
510805,5108055,2003,12786
510805,5108055,2004,12181
510805,5108055,2005,11846
510805,5108055,2006,11514
510805,5108055,2007,15191
510805,5108055,2008,15163
510805,5108055,2009,15191
510805,5108055,2010,11291
510805,5108055,2011,11117
510805,5108055,2012,11929
510805,5108055,2013,11660
510805,5108055,2014,11391
510805,5108055,2015,11167
510805,5108055,2016,9816
510805,5108055,2017,9616
510805,5108055,2018,9862
510810,5108105,2003,2693
510810,5108105,2004,2412
510810,5108105,2005,2242
510810,5108105,2006,2182
510810,5108105,2007,3215
510810,5108105,2008,3211
510810,5108105,2009,3215
510810,5108105,2010,3418
510810,5108105,2011,3436
510810,5108105,2012,3454
510810,5108105,2013,3476
510810,5108105,2014,3498
510810,5108105,2015,3513
510810,5108105,2016,3666
510810,5108105,2017,3682
510810,5108105,2018,3786
510820,5108204,2003,4565
510820,5108204,2004,4387
510820,5108204,2005,4288
510820,5108204,2006,4191
510820,5108204,2007,4113
510820,5108204,2008,4184
510820,5108204,2009,4113
510820,5108204,2010,4171
510820,5108204,2011,4113
510820,5108204,2012,3957
510820,5108204,2013,3871
510820,5108204,2014,3785
510820,5108204,2015,3713
510820,5108204,2016,3644
510820,5108204,2017,3576
510820,5108204,2018,3672
510830,5108303,2003,4879
510830,5108303,2004,5333
510830,5108303,2005,5584
510830,5108303,2006,5834
510830,5108303,2007,4193
510830,5108303,2008,4116
510830,5108303,2009,4193
510830,5108303,2010,3761
510830,5108303,2011,3727
510830,5108303,2012,3695
510830,5108303,2014,3594
510830,5108303,2015,3551
510830,5108303,2016,3519
510830,5108303,2017,3468
510830,5108303,2018,3562
510835,5108352,2003,3413
510835,5108352,2004,3212
510835,5108352,2005,3275
510835,5108352,2006,3337
510835,5108352,2007,2955
510835,5108352,2008,2955
510835,5108352,2009,2955
510835,5108352,2010,3152
510835,5108352,2011,3152
510835,5108352,2012,3152
510835,5108352,2014,3145
510835,5108352,2015,3141
510835,5108352,2016,3147
510835,5108352,2017,3141
510835,5108352,2018,3128
510840,5108402,2003,231736
510840,5108402,2004,242674
510840,5108402,2005,248728
510840,5108402,2006,254736
510840,5108402,2007,241138
510840,5108402,2008,237925
510840,5108402,2009,241138
510840,5108402,2010,252596
510840,5108402,2011,255448
510840,5108402,2012,258218
510840,5108402,2014,265775
510840,5108402,2015,268594
510840,5108402,2016,271339
510840,5108402,2017,274113
510840,5108402,2018,282119
510850,5108501,2003,11173
510850,5108501,2004,11751
510850,5108501,2005,11126
510850,5108501,2006,11499
510850,5108501,2007,9512
510850,5108501,2008,9468
510850,5108501,2009,9512
510850,5108501,2010,11235
510850,5108501,2011,11326
510850,5108501,2012,11414
510850,5108501,2014,11651
510850,5108501,2015,11736
510850,5108501,2016,11821
510850,5108501,2017,11911
510850,5108501,2018,11216
510860,5108600,2003,17469
510860,5108600,2004,18724
510860,5108600,2005,19418
510860,5108600,2006,21118
510860,5108600,2007,21175
510860,5108600,2008,19672
510860,5108600,2009,21175
510860,5108600,2010,21382
510860,5108600,2011,21827
510860,5108600,2012,22258
510860,5108600,2014,23469
510860,5108600,2015,23937
510860,5108600,2016,24392
510860,5108600,2017,24835
510860,5108600,2018,25571
510880,5108808,2003,5584
510880,5108808,2004,5541
510880,5108808,2005,5516
510880,5108808,2006,5491
510880,5108808,2007,4917
510880,5108808,2008,4981
510880,5108808,2009,4917
510880,5108808,2010,4932
510880,5108808,2011,4877
510880,5108808,2012,4824
510880,5108808,2014,4661
510880,5108808,2015,4591
510880,5108808,2016,4523
510880,5108808,2017,4457
510880,5108808,2018,4578
510885,5108857,2003,2714
510885,5108857,2004,2798
510885,5108857,2005,2844
510885,5108857,2006,2891
510885,5108857,2007,2345
510885,5108857,2008,2369
510885,5108857,2009,2345
510885,5108857,2010,2951
510885,5108857,2011,2979
510885,5108857,2012,3117
510885,5108857,2013,3149
510885,5108857,2014,3181
510885,5108857,2015,3117
510885,5108857,2016,3133
510885,5108857,2017,3159
510885,5108857,2018,3249
510890,5108907,2003,4149
510890,5108907,2004,4115
510890,5108907,2005,4152
