codMunRes6,codMunRes,idMes,numCasos,edad,delay,para,agriPecu,dom,turViaj,gariMine,roadHuntwood,impo,male,populacao,ano,nomeMunRes,codMicroRes,nomeMicroRes,codUF,siglaUF,mes,Y,rhum,temp
120038,1200385,6,8,24.5,3.75,3.625,0.25,0.125,0,0,0,0.75,0.625,16131,2003,Plácido de Castro,12004,Rio Branco,12,AC,6,8,84.04166666666667,297.36766666666665
120080,1200807,6,8,29.375,6.625,4.25,0.75,0.125,0.125,0,0,0.125,0.5,12116,2003,Porto Acre,12004,Rio Branco,12,AC,6,8,84.04166666666667,297.36766666666665
120039,1200393,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5189,2003,Porto Walter,12001,Cruzeiro do Sul,12,AC,6,0,87.80833333333334,297.552
120040,1200401,6,44,26.681818181818183,5.386363636363637,4.068181818181818,0.20454545454545456,0.13636363636363635,0,0.02272727272727272,0.02272727272727272,0.6363636363636364,0.7045454545454546,274555,2003,Rio Branco,12004,Rio Branco,12,AC,6,44,84.04166666666667,297.36766666666665
120042,1200427,6,4,11.25,3.5,4.75,0,0.25,0,0,0,0,0.5,8541,2003,Rodrigues Alves,12001,Cruzeiro do Sul,12,AC,6,4,87.80833333333334,297.552
120043,1200435,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2729,2003,Santa Rosa do Purus,12003,Sena Madureira,12,AC,6,0,76.89166666666667,298.864
120050,1200500,6,2,20.5,6,4.5,0,0,0,0,0,1,1,31129,2003,Sena Madureira,12003,Sena Madureira,12,AC,6,2,84.04166666666667,297.36766666666665
120045,1200450,6,4,29.5,4,3,0.5,0,0,0,0.25,0.75,1,21174,2003,Senador Guiomard,12004,Rio Branco,12,AC,6,4,84.04166666666667,297.36766666666665
120060,1200609,6,10,12.1,1.6,5.3,0.2,0.1,0,0,0,0,0.8,26834,2003,Tarauacá,12002,Tarauacá,12,AC,6,10,89.45833333333333,295.7853333333333
120070,1200708,6,4,20.75,10.25,3,0.5,0,0,0,0,0,1,12357,2003,Xapuri,12005,Brasiléia,12,AC,6,4,84.04166666666667,297.36766666666665
120001,1200013,7,11,20.545454545454547,3.363636363636364,3.636363636363636,0.3636363636363637,0,0,0,0.18181818181818185,0.09090909090909093,0.8181818181818182,8695,2003,Acrelândia,12004,Rio Branco,12,AC,7,11,77.04838709677419,296.69387096774193
120005,1200054,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3667,2003,Assis Brasil,12005,Brasiléia,12,AC,7,0,76.78225806451613,297.5806451612903
120010,1200104,7,1,50,6,2,1,0,0,0,0,1,1,17944,2003,Brasiléia,12005,Brasiléia,12,AC,7,1,77.04838709677419,296.69387096774193
120013,1200138,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6641,2003,Bujari,12004,Rio Branco,12,AC,7,0,77.04838709677419,296.69387096774193
120017,1200179,7,2,8,6,5,0,0.5,0,0,0,1,0,6196,2003,Capixaba,12004,Rio Branco,12,AC,7,2,77.04838709677419,296.69387096774193
