especie,modelo,codMicroRes,nomeMicroRes,siglaUF,ano,mes,idMes,populacao,real_taxa,pred_taxa,residual,ci_low,ci_high,covered,test_start
P. vivax,paper_replica,21007,Gurupi,MA,2014,2,134,233474,3.426505735113974,8.97638580076769,-5.549880065653717,1.2849396506677402,73.46642452692805,TRUE,133
P. vivax,paper_replica,21007,Gurupi,MA,2014,3,135,233474,4.7114453857817145,9.113901775444472,-4.402456389662757,1.488388428690133,63.229738643275,TRUE,133
P. vivax,paper_replica,21008,Pindaré,MA,2014,1,133,648120,14.50348700857866,2.298115663455173,12.205371345123487,0.462877244954638,16.28170709127939,TRUE,133
P. vivax,paper_replica,21008,Pindaré,MA,2014,2,134,648120,8.640375239153244,2.1088427405931096,6.531532498560134,0.15429241498487933,16.744584336234027,TRUE,133
P. vivax,paper_replica,21008,Pindaré,MA,2014,3,135,648120,8.023205579213725,2.1411498891834713,5.882055690030254,0.15429241498487933,14.842930321545364,TRUE,133
P. vivax,paper_replica,21009,Imperatriz,MA,2014,1,133,583526,1.8850916668666007,0.6934412476271513,1.1916504192394495,0,5.312531061169511,TRUE,133
P. vivax,paper_replica,21009,Imperatriz,MA,2014,2,134,583526,1.8850916668666007,0.6363316015630871,1.2487600653035136,0,5.1582962884258645,TRUE,133
P. vivax,paper_replica,21009,Imperatriz,MA,2014,3,135,583526,1.713719697151455,0.6460826182005927,1.0676370789508622,0,4.97835572022497,TRUE,133
P. vivax,paper_replica,21010,Médio Mearim,MA,2014,1,133,415623,2.4060266154664203,0.6921259544512768,1.7139006610151435,0,5.660177612884748,TRUE,133
P. vivax,paper_replica,21010,Médio Mearim,MA,2014,2,134,415623,1.9248212923731363,0.6351259153563453,1.289695377016791,0,6.255669200212692,TRUE,133
P. vivax,paper_replica,21010,Médio Mearim,MA,2014,3,135,415623,1.6842186308264944,0.6448605482053431,1.0393580826211513,0,5.305288687103445,TRUE,133
P. vivax,paper_replica,21011,Alto Mearim e Grajaú,MA,2014,1,133,323562,6.490255345188865,0.7353084831251768,5.754946862063688,0,7.123827890790622,TRUE,133
P. vivax,paper_replica,21011,Alto Mearim e Grajaú,MA,2014,2,134,323562,6.181195566846539,0.6747529330736656,5.506442633772874,0,5.578528999078987,FALSE,133
P. vivax,paper_replica,21011,Alto Mearim e Grajaú,MA,2014,3,135,323562,7.417434680215846,0.6850946790893676,6.732340001126479,0,5.887588777421314,FALSE,133
P. vivax,paper_replica,21012,Presidente Dutra,MA,2014,1,133,194658,3.5960505090980077,0.4552937421897938,3.140756766908214,0,4.623493511697439,TRUE,133
